FileName,SERIES_NAME,VARIABLE_NAME,ATTRIBUTE_TITLE,KEYWORD1,KEYWORD2,ATTRIBUTE_LABEL,CONFIDENCE_INTERVAL,DEPTH,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,CITATION_ADDRESS,PUBLICATION_DATE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,SLD_URL,SLD_NAME,NO_DATA,DATA_FORMAT
TAXgg_Aquicambids_100m.tif,USA48SoilGrids100m,Predicted Aquicambids great group,Predicted probability in percent for: Aquicambids,Aquicambids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Aquisalids_100m.tif,USA48SoilGrids100m,Predicted Aquisalids great group,Predicted probability in percent for: Aquisalids,Aquisalids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Aquorthels_100m.tif,USA48SoilGrids100m,Predicted Aquorthels great group,Predicted probability in percent for: Aquorthels,Aquorthels,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argialbolls_100m.tif,USA48SoilGrids100m,Predicted Argialbolls great group,Predicted probability in percent for: Argialbolls,Argialbolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argiaquolls_100m.tif,USA48SoilGrids100m,Predicted Argiaquolls great group,Predicted probability in percent for: Argiaquolls,Argiaquolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argiborolls_100m.tif,USA48SoilGrids100m,Predicted Argiborolls great group,Predicted probability in percent for: Argiborolls,Argiborolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argicryids_100m.tif,USA48SoilGrids100m,Predicted Argicryids great group,Predicted probability in percent for: Argicryids,Argicryids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argicryolls_100m.tif,USA48SoilGrids100m,Predicted Argicryolls great group,Predicted probability in percent for: Argicryolls,Argicryolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argidurids_100m.tif,USA48SoilGrids100m,Predicted Argidurids great group,Predicted probability in percent for: Argidurids,Argidurids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argigypsids_100m.tif,USA48SoilGrids100m,Predicted Argigypsids great group,Predicted probability in percent for: Argigypsids,Argigypsids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argiudolls_100m.tif,USA48SoilGrids100m,Predicted Argiudolls great group,Predicted probability in percent for: Argiudolls,Argiudolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argiustolls_100m.tif,USA48SoilGrids100m,Predicted Argiustolls great group,Predicted probability in percent for: Argiustolls,Argiustolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Argixerolls_100m.tif,USA48SoilGrids100m,Predicted Argixerolls great group,Predicted probability in percent for: Argixerolls,Argixerolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Borohemists_100m.tif,USA48SoilGrids100m,Predicted Borohemists great group,Predicted probability in percent for: Borohemists,Borohemists,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Borosaprists_100m.tif,USA48SoilGrids100m,Predicted Borosaprists great group,Predicted probability in percent for: Borosaprists,Borosaprists,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciaquerts_100m.tif,USA48SoilGrids100m,Predicted Calciaquerts great group,Predicted probability in percent for: Calciaquerts,Calciaquerts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciaquolls_100m.tif,USA48SoilGrids100m,Predicted Calciaquolls great group,Predicted probability in percent for: Calciaquolls,Calciaquolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciargids_100m.tif,USA48SoilGrids100m,Predicted Calciargids great group,Predicted probability in percent for: Calciargids,Calciargids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciborolls_100m.tif,USA48SoilGrids100m,Predicted Calciborolls great group,Predicted probability in percent for: Calciborolls,Calciborolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calcicryepts_100m.tif,USA48SoilGrids100m,Predicted Calcicryepts great group,Predicted probability in percent for: Calcicryepts,Calcicryepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calcicryids_100m.tif,USA48SoilGrids100m,Predicted Calcicryids great group,Predicted probability in percent for: Calcicryids,Calcicryids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calcicryolls_100m.tif,USA48SoilGrids100m,Predicted Calcicryolls great group,Predicted probability in percent for: Calcicryolls,Calcicryolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calcigypsids_100m.tif,USA48SoilGrids100m,Predicted Calcigypsids great group,Predicted probability in percent for: Calcigypsids,Calcigypsids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciorthids_100m.tif,USA48SoilGrids100m,Predicted Calciorthids great group,Predicted probability in percent for: Calciorthids,Calciorthids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciudolls_100m.tif,USA48SoilGrids100m,Predicted Calciudolls great group,Predicted probability in percent for: Calciudolls,Calciudolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciustepts_100m.tif,USA48SoilGrids100m,Predicted Calciustepts great group,Predicted probability in percent for: Calciustepts,Calciustepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciusterts_100m.tif,USA48SoilGrids100m,Predicted Calciusterts great group,Predicted probability in percent for: Calciusterts,Calciusterts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calciustolls_100m.tif,USA48SoilGrids100m,Predicted Calciustolls great group,Predicted probability in percent for: Calciustolls,Calciustolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calcixerepts_100m.tif,USA48SoilGrids100m,Predicted Calcixerepts great group,Predicted probability in percent for: Calcixerepts,Calcixerepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calcixererts_100m.tif,USA48SoilGrids100m,Predicted Calcixererts great group,Predicted probability in percent for: Calcixererts,Calcixererts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Calcixerolls_100m.tif,USA48SoilGrids100m,Predicted Calcixerolls great group,Predicted probability in percent for: Calcixerolls,Calcixerolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Camborthids_100m.tif,USA48SoilGrids100m,Predicted Camborthids great group,Predicted probability in percent for: Camborthids,Camborthids,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Chromoxererts_100m.tif,USA48SoilGrids100m,Predicted Chromoxererts great group,Predicted probability in percent for: Chromoxererts,Chromoxererts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Chromuderts_100m.tif,USA48SoilGrids100m,Predicted Chromuderts great group,Predicted probability in percent for: Chromuderts,Chromuderts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Chromusterts_100m.tif,USA48SoilGrids100m,Predicted Chromusterts great group,Predicted probability in percent for: Chromusterts,Chromusterts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryandepts_100m.tif,USA48SoilGrids100m,Predicted Cryandepts great group,Predicted probability in percent for: Cryandepts,Cryandepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryaqualfs_100m.tif,USA48SoilGrids100m,Predicted Cryaqualfs great group,Predicted probability in percent for: Cryaqualfs,Cryaqualfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryaquands_100m.tif,USA48SoilGrids100m,Predicted Cryaquands great group,Predicted probability in percent for: Cryaquands,Cryaquands,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryaquents_100m.tif,USA48SoilGrids100m,Predicted Cryaquents great group,Predicted probability in percent for: Cryaquents,Cryaquents,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryaquepts_100m.tif,USA48SoilGrids100m,Predicted Cryaquepts great group,Predicted probability in percent for: Cryaquepts,Cryaquepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryaquolls_100m.tif,USA48SoilGrids100m,Predicted Cryaquolls great group,Predicted probability in percent for: Cryaquolls,Cryaquolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryoboralfs_100m.tif,USA48SoilGrids100m,Predicted Cryoboralfs great group,Predicted probability in percent for: Cryoboralfs,Cryoboralfs,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryoborolls_100m.tif,USA48SoilGrids100m,Predicted Cryoborolls great group,Predicted probability in percent for: Cryoborolls,Cryoborolls,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
TAXgg_Cryochrepts_100m.tif,USA48SoilGrids100m,Predicted Cryochrepts great group,Predicted probability in percent for: Cryochrepts,Cryochrepts,great group,TAXgg,M,None,0.00 m,2.00 m,0,100,1,percent,https://doi.org/10.18113/S1KW2H,"Pensilvania State University, ISRIC - World Soil Information, USDA NRCS / USGS",a.m.ramcharan@gmail.com / tom.hengl@isric.org,2017-04-10,https://scholarsphere.psu.edu/collections/jw827b80n,,,,,usa48_soilgrids100m+:PROB,255,Byte
