location	id	latitude	longitude	gg	pscsmodorg	pscs_pprob	gg_pprob	pscs_c1	gg_c1	pscs_c1n	gg_c1n
Millford_north	350	38.57129727000	-113.15675271000	CALCIARGIDS	FINE-LOAMY	29	28	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	628	38.56969306000	-113.15692705000	HAPLOCALCIDS	COARSE-LOAMY	26	28	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	341	38.56644734000	-113.19009793000	HAPLOCALCIDS	LOAMY-SKELETAL	20	14	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	349	38.56825800000	-113.15662539000	HAPLOCALCIDS	LOAMY-SKELETAL	31	27	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	617	38.56742458000	-113.18491372000	HAPLOCALCIDS	LOAMY-SKELETAL	29	23	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	618	38.56608356000	-113.18492806000	HAPLOCALCIDS	LOAMY-SKELETAL	27	17	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	627	38.56747965000	-113.15524690000	HAPLOCALCIDS	LOAMY-SKELETAL	32	27	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	382	38.53866049000	-113.26096659000	ARGIXEROLLS	LOAMY-SKELETAL	26	43	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	331	38.56103338000	-113.12795341000	CALCIARGIDS	FINE-LOAMY	24	32	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	342	38.56092760000	-113.18403563000	CALCIARGIDS	FINE-LOAMY	32	17	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	624	38.55401086000	-113.17762675000	CALCIARGIDS	FINE-LOAMY	23	25	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	311	38.56350940000	-113.14247648000	HAPLOCALCIDS	LOAMY-SKELETAL	24	32	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	315	38.56024959000	-113.14283883000	HAPLOCALCIDS	LOAMY-SKELETAL	24	32	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	317	38.56149145000	-113.14267254000	HAPLOCALCIDS	LOAMY-SKELETAL	25	34	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	332	38.55892424000	-113.12561067000	HAPLOCALCIDS	LOAMY-SKELETAL	31	31	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	313	38.55889734000	-113.14346965000	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	37	29	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	268	38.56797075000	-113.04586415000	HAPLOCALCIDS	COARSE-LOAMY	26	23	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	269	38.56769004000	-113.04423689000	HAPLOCALCIDS	COARSE-LOAMY	27	21	36	135	FINE-SILTY	HAPLOCALCIDS
Millford_north	432	38.56933851000	-113.08013909000	HAPLOCALCIDS	COARSE-LOAMY	27	30	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	435	38.56499249000	-113.06530497000	HAPLOCALCIDS	COARSE-LOAMY	26	25	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	470	38.57211208000	-113.04690979000	HAPLOCALCIDS	COARSE-LOAMY	33	27	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	433	38.56964839000	-113.07327448000	HAPLOCALCIDS	LOAMY-SKELETAL	30	32	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	434	38.57157530000	-113.06710733000	HAPLOCALCIDS	LOAMY-SKELETAL	29	28	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	210	38.56826462000	-113.11374214000	HAPLOCALCIDS	COARSE-LOAMY	30	33	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	211	38.56825246000	-113.11257631000	HAPLOCALCIDS	COARSE-LOAMY	29	37	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	312	38.56434767000	-113.14234329000	HAPLOCALCIDS	COARSE-LOAMY	23	31	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	338	38.56338266000	-113.12635540000	HAPLOCALCIDS	COARSE-LOAMY	25	27	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	345	38.55618428000	-113.17910858000	HAPLOCALCIDS	COARSE-LOAMY	24	23	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	643	38.56226712000	-113.10761120000	HAPLOCALCIDS	COARSE-LOAMY	23	25	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	316	38.56049552000	-113.14188606000	HAPLOCALCIDS	LOAMY-SKELETAL	34	38	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	318	38.56485402000	-113.14104854000	HAPLOCALCIDS	LOAMY-SKELETAL	28	31	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	319	38.56514521000	-113.14001690000	HAPLOCALCIDS	LOAMY-SKELETAL	29	32	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	320	38.56613310000	-113.13847505000	HAPLOCALCIDS	LOAMY-SKELETAL	32	29	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	321	38.56470214000	-113.13637328000	HAPLOCALCIDS	LOAMY-SKELETAL	27	30	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	333	38.55760477000	-113.12510733000	HAPLOCALCIDS	LOAMY-SKELETAL	35	29	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	335	38.55874948000	-113.12418549000	HAPLOCALCIDS	LOAMY-SKELETAL	33	34	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	336	38.56078595000	-113.12387494000	HAPLOCALCIDS	LOAMY-SKELETAL	25	31	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	339	38.56418749000	-113.12479268000	HAPLOCALCIDS	LOAMY-SKELETAL	25	27	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	340	38.56500372000	-113.12456327000	HAPLOCALCIDS	LOAMY-SKELETAL	24	35	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	343	38.56011070000	-113.18225473000	HAPLOCALCIDS	LOAMY-SKELETAL	31	24	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	344	38.55696313000	-113.17967344000	HAPLOCALCIDS	LOAMY-SKELETAL	30	22	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	346	38.55309824000	-113.17618623000	HAPLOCALCIDS	LOAMY-SKELETAL	26	25	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	351	38.55422040000	-113.17077840000	HAPLOCALCIDS	LOAMY-SKELETAL	24	21	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	390	38.56230383000	-113.14812412000	HAPLOCALCIDS	LOAMY-SKELETAL	23	30	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	417	38.56658237000	-113.11213885000	HAPLOCALCIDS	LOAMY-SKELETAL	27	31	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	431	38.57272002000	-113.07960751000	HAPLOCALCIDS	LOAMY-SKELETAL	28	28	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	619	38.56064891000	-113.18586842000	HAPLOCALCIDS	LOAMY-SKELETAL	29	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	620	38.56082442000	-113.18249144000	HAPLOCALCIDS	LOAMY-SKELETAL	34	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	621	38.55898635000	-113.18154638000	HAPLOCALCIDS	LOAMY-SKELETAL	27	25	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	622	38.55795597000	-113.18050979000	HAPLOCALCIDS	LOAMY-SKELETAL	31	25	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	623	38.55526538000	-113.17815950000	HAPLOCALCIDS	LOAMY-SKELETAL	28	22	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	644	38.55415972000	-113.18550959000	HAPLOCALCIDS	LOAMY-SKELETAL	36	17	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	648	38.55260890000	-113.19539353000	HAPLOCALCIDS	LOAMY-SKELETAL	23	17	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_north	649	38.55210439000	-113.19690370000	HAPLOCALCIDS	LOAMY-SKELETAL	24	17	56	133	LOAMY	HAPLARGIDS
Millford_north	373	38.54101824000	-113.23748628000	HAPLOXERALFS	FINE-LOAMY	32	51	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	659	38.54247979000	-113.23668346000	HAPLOXERALFS	FINE-LOAMY	36	51	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	670	38.53846888000	-113.26217760000	HAPLOXERALFS	LITHIC LOAMY-SKELETAL	29	38	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	671	38.53813201000	-113.25776914000	HAPLOXERALFS	LITHIC LOAMY-SKELETAL	28	43	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	282	38.57205961000	-113.02433582000	NATRARGIDS	FINE	35	38	36	198	FINE-SILTY	NATRARGIDS
Millford_north	337	38.56152113000	-113.12246326000	PETROCALCIDS	LOAMY-SKELETAL	27	26	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	647	38.55275785000	-113.19198151000	PETROCALCIDS	LOAMY-SKELETAL	31	11	60	15	LOAMY-SKELETAL	ARGIDURIDS
Millford_north	334	38.55679541000	-113.12462814000	TORRIORTHENTS	LOAMY-SKELETAL	31	19	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	418	38.55650020000	-113.15071883000	TORRIORTHENTS	LOAMY-SKELETAL	28	34	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	469	38.55754777000	-113.04620228000	CALCIARGIDS	FINE-LOAMY	29	24	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	347	38.54423429000	-113.15035019000	CALCIARGIDS	FINE-LOAMY	30	18	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	348	38.54344530000	-113.14879870000	CALCIARGIDS	FINE-LOAMY	37	16	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	354	38.53775583000	-113.15658993000	CALCIARGIDS	FINE-LOAMY	34	22	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	630	38.53989079000	-113.15553515000	CALCIARGIDS	FINE-LOAMY	35	16	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	419	38.55177172000	-113.15554747000	CALCIARGIDS	LOAMY-SKELETAL	25	23	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	371	38.53690230000	-113.21770281000	HAPLARGIDS	LITHIC LOAMY-SKELETAL	23	31	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	353	38.54100432000	-113.15479620000	HAPLOCALCIDS	LOAMY-SKELETAL	37	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	329	38.54892983000	-113.13441066000	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	25	16	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_north	330	38.54964749000	-113.13472264000	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	25	17	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_north	374	38.53943129000	-113.22425930000	HAPLOCALCIDS	COARSE-LOAMY	30	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	626	38.54489193000	-113.15096308000	HAPLOCALCIDS	COARSE-LOAMY	25	21	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	327	38.55030522000	-113.13625476000	HAPLOCALCIDS	LOAMY-SKELETAL	22	23	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	328	38.54940969000	-113.13543099000	HAPLOCALCIDS	LOAMY-SKELETAL	34	19	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	352	38.54205818000	-113.15443913000	HAPLOCALCIDS	LOAMY-SKELETAL	34	15	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	420	38.54656957000	-113.15853939000	HAPLOCALCIDS	LOAMY-SKELETAL	23	23	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	602	38.53599236000	-113.19289321000	HAPLOCALCIDS	LOAMY-SKELETAL	34	16	60	15	LOAMY-SKELETAL	ARGIDURIDS
Millford_north	603	38.53638824000	-113.19274963000	HAPLOCALCIDS	LOAMY-SKELETAL	37	15	60	15	LOAMY-SKELETAL	ARGIDURIDS
Millford_north	604	38.53816059000	-113.19264511000	HAPLOCALCIDS	LOAMY-SKELETAL	34	16	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	605	38.53922401000	-113.19296228000	HAPLOCALCIDS	LOAMY-SKELETAL	32	18	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	625	38.54604143000	-113.15026620000	HAPLOCALCIDS	LOAMY-SKELETAL	23	24	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	629	38.54293895000	-113.15376808000	HAPLOCALCIDS	LOAMY-SKELETAL	26	18	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	631	38.53905176000	-113.15633571000	HAPLOCALCIDS	LOAMY-SKELETAL	38	17	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	641	38.55551306000	-113.10067710000	HAPLOCALCIDS	LOAMY-SKELETAL	23	32	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	642	38.55767149000	-113.10413104000	HAPLOCALCIDS	LOAMY-SKELETAL	24	26	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	645	38.54629464000	-113.18757322000	HAPLOCALCIDS	LOAMY-SKELETAL	38	16	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	646	38.54189892000	-113.18778494000	HAPLOCALCIDS	LOAMY-SKELETAL	44	15	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	658	38.53542374000	-113.21740709000	HAPLOCALCIDS	LOAMY-SKELETAL	21	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	660	38.54016387000	-113.22459885000	HAPLOCALCIDS	LOAMY-SKELETAL	31	18	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	661	38.54043972000	-113.22428696000	HAPLOCALCIDS	LOAMY-SKELETAL	32	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	383	38.53623452000	-113.26327513000	HAPLOXERALFS	LOAMY-SKELETAL	26	40	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	672	38.53671019000	-113.26292602000	HAPLOXERALFS	LITHIC LOAMY-SKELETAL	26	40	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	473	38.52288399000	-113.27521238000	HAPLOXERALFS	LOAMY-SKELETAL	34	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	744	38.52587281000	-113.27283419000	HAPLOXEREPTS	LITHIC LOAMY-SKELETAL	29	22	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	474	38.52442224000	-113.27294910000	HAPLOXEREPTS	LOAMY-SKELETAL	27	28	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	743	38.52188302000	-113.27382501000	HAPLOXEREPTS	LOAMY-SKELETAL	30	24	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	472	38.56852270000	-113.02410683000	NATRARGIDS	FINE	29	42	36	198	FINE-SILTY	NATRARGIDS
Millford_north	640	38.55374079000	-113.10717450000	TORRIORTHENTS	LOAMY-SKELETAL	28	27	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	272	38.54360355000	-113.05081987000	CALCIARGIDS	FINE-LOAMY	32	25	23	198	COARSE-LOAMY	NATRARGIDS
Millford_north	274	38.54365191000	-113.05675752000	CALCIARGIDS	FINE-LOAMY	24	28	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	276	38.54338436000	-113.05393592000	CALCIARGIDS	FINE-LOAMY	22	23	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	229	38.52923739000	-113.18764790000	CALCIARGIDS	FINE-LOAMY	41	21	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	634	38.53041136000	-113.15469646000	CALCIARGIDS	FINE-LOAMY	33	16	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	231	38.52404924000	-113.20434507000	HAPLOCALCIDS	LOAMY-SKELETAL	25	15	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_north	357	38.52854496000	-113.16261761000	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	21	15	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	359	38.52783987000	-113.12155944000	HAPLOCALCIDS	LITHIC LOAMY-SKELETAL	30	18	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	260	38.54334354000	-113.01792006000	HAPLOCALCIDS	COARSE-LOAMY	29	27	23	198	COARSE-LOAMY	NATRARGIDS
Millford_north	271	38.54363775000	-113.04896437000	HAPLOCALCIDS	COARSE-LOAMY	26	25	23	198	COARSE-LOAMY	NATRARGIDS
Millford_north	468	38.55122287000	-113.04695346000	HAPLOCALCIDS	COARSE-LOAMY	27	25	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	471	38.55508416000	-113.02316185000	HAPLOCALCIDS	COARSE-LOAMY	22	27	23	198	COARSE-LOAMY	NATRARGIDS
Millford_north	259	38.54348528000	-113.03406537000	HAPLOCALCIDS	SANDY	27	26	23	198	COARSE-LOAMY	NATRARGIDS
Millford_north	182	38.54330256000	-113.07772737000	HAPLOCALCIDS	COARSE-LOAMY	20	40	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	278	38.54272831000	-113.06293918000	HAPLOCALCIDS	COARSE-LOAMY	24	41	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	279	38.54284792000	-113.06787721000	HAPLOCALCIDS	COARSE-LOAMY	25	35	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	326	38.53922778000	-113.13425987000	HAPLOCALCIDS	COARSE-LOAMY	24	14	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_north	632	38.53684933000	-113.15758939000	HAPLOCALCIDS	COARSE-LOAMY	33	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	157	38.53158507000	-113.18181820000	HAPLOCALCIDS	LOAMY-SKELETAL	36	26	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	230	38.52468694000	-113.20488847000	HAPLOCALCIDS	LOAMY-SKELETAL	24	14	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_north	283	38.54280484000	-113.08433575000	HAPLOCALCIDS	LOAMY-SKELETAL	26	33	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	285	38.54373523000	-113.09012370000	HAPLOCALCIDS	LOAMY-SKELETAL	25	29	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	325	38.53844600000	-113.13304525000	HAPLOCALCIDS	LOAMY-SKELETAL	27	14	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	355	38.53607275000	-113.15849447000	HAPLOCALCIDS	LOAMY-SKELETAL	36	22	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	356	38.53363026000	-113.15966374000	HAPLOCALCIDS	LOAMY-SKELETAL	31	17	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	358	38.53065644000	-113.15362005000	HAPLOCALCIDS	LOAMY-SKELETAL	34	16	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	375	38.53805180000	-113.09495612000	HAPLOCALCIDS	LOAMY-SKELETAL	31	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	376	38.53659117000	-113.09280029000	HAPLOCALCIDS	LOAMY-SKELETAL	36	22	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	600	38.52314366000	-113.20436493000	HAPLOCALCIDS	LOAMY-SKELETAL	19	15	56	258	LOAMY	TORRIORTHENTS
Millford_north	601	38.52249415000	-113.20442570000	HAPLOCALCIDS	LOAMY-SKELETAL	19	15	56	258	LOAMY	TORRIORTHENTS
Millford_north	633	38.53497966000	-113.15923953000	HAPLOCALCIDS	LOAMY-SKELETAL	31	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	663	38.53507899000	-113.09301688000	HAPLOCALCIDS	LOAMY-SKELETAL	36	24	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	664	38.53289500000	-113.09198993000	HAPLOCALCIDS	LOAMY-SKELETAL	34	21	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	677	38.53260599000	-113.13720267000	HAPLOCALCIDS	LOAMY-SKELETAL	32	12	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	464	38.51407913000	-113.25130636000	HAPLOXERALFS	FINE-LOAMY	34	37	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	742	38.51222103000	-113.24988688000	HAPLOXERALFS	LOAMY-SKELETAL	35	31	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	560	38.51794797000	-113.28477454000	HAPLOXEREPTS	LOAMY-SKELETAL	25	29	60	14	LOAMY-SKELETAL	ARGICRYOLLS
Millford_north	258	38.54336676000	-113.03617199000	NATRARGIDS	FINE-LOAMY	34	23	36	198	FINE-SILTY	NATRARGIDS
Millford_north	323	38.53833837000	-113.12563011000	TORRIORTHENTS	LITHIC LOAMY-SKELETAL	22	20	50	258	LITHIC LOAMY-SKELETAL	TORRIORTHENTS
Millford_north	662	38.53877499000	-113.09585064000	TORRIORTHENTS	COARSE-LOAMY	27	17	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	466	38.52492121000	-113.04814671000	CALCIARGIDS	FINE-LOAMY	26	30	32	135	FINE-LOAMY	HAPLOCALCIDS
Millford_north	740	38.50170451000	-113.23685847000	CALCIARGIDS	FINE-LOAMY	33	23	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	459	38.50124627000	-113.23101670000	CALCIARGIDS	LOAMY-SKELETAL	28	17	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	360	38.52466690000	-113.11860943000	HALARGIDS	LOAMY-SKELETAL	20	19	60	258	LOAMY-SKELETAL	TORRIORTHENTS
Millford_north	461	38.50423434000	-113.23812464000	HAPLARGIDS	LITHIC LOAMY-SKELETAL	31	19	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	287	38.52770660000	-113.08386913000	HAPLOCALCIDS	COARSE-LOAMY	30	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	378	38.52761616000	-113.08990426000	HAPLOCALCIDS	COARSE-LOAMY	38	19	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	074	38.50611381000	-113.18012749000	HAPLOCALCIDS	FINE-LOAMY	25	19	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	294	38.52891041000	-113.04754565000	HAPLOCALCIDS	COARSE-LOAMY	25	29	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	295	38.53197156000	-113.04756115000	HAPLOCALCIDS	COARSE-LOAMY	24	25	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	296	38.53475838000	-113.04693477000	HAPLOCALCIDS	COARSE-LOAMY	22	23	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	297	38.53735467000	-113.04732822000	HAPLOCALCIDS	COARSE-LOAMY	24	22	36	198	FINE-SILTY	NATRARGIDS
Millford_north	298	38.53612706000	-113.04810296000	HAPLOCALCIDS	COARSE-LOAMY	28	21	23	135	COARSE-LOAMY	HAPLOCALCIDS
Millford_north	286	38.52635066000	-113.10013781000	HAPLOCALCIDS	COARSE-LOAMY	30	15	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	377	38.53154845000	-113.09155868000	HAPLOCALCIDS	COARSE-LOAMY	35	20	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	549	38.50885252000	-113.18026311000	HAPLOCALCIDS	COARSE-LOAMY	23	19	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	551	38.50971870000	-113.17969507000	HAPLOCALCIDS	COARSE-LOAMY	27	16	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	552	38.51067625000	-113.17968610000	HAPLOCALCIDS	COARSE-LOAMY	23	15	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	553	38.51160714000	-113.17935116000	HAPLOCALCIDS	COARSE-LOAMY	24	16	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	665	38.52891301000	-113.09039695000	HAPLOCALCIDS	COARSE-LOAMY	37	19	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	667	38.52141330000	-113.08792781000	HAPLOCALCIDS	COARSE-LOAMY	28	21	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	226	38.51261289000	-113.21000176000	HAPLOCALCIDS	LOAMY-SKELETAL	20	17	56	133	LOAMY	HAPLARGIDS
Millford_north	421	38.51084774000	-113.17744603000	HAPLOCALCIDS	LOAMY-SKELETAL	26	14	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	547	38.50708016000	-113.18101178000	HAPLOCALCIDS	LOAMY-SKELETAL	25	16	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	548	38.50791802000	-113.18052311000	HAPLOCALCIDS	LOAMY-SKELETAL	29	18	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	554	38.51254231000	-113.17950513000	HAPLOCALCIDS	LOAMY-SKELETAL	24	14	60	135	LOAMY-SKELETAL	HAPLOCALCIDS
Millford_north	636	38.52588127000	-113.11878252000	HAPLOCALCIDS	LOAMY-SKELETAL	24	16	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	739	38.49973728000	-113.22936120000	HAPLOCALCIDS	LOAMY-SKELETAL	29	20	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	635	38.52645795000	-113.12100951000	HAPLOCAMBIDS	LOAMY-SKELETAL	31	21	60	133	LOAMY-SKELETAL	HAPLARGIDS
Millford_north	741	38.50752382000	-113.24535814000	HAPLOXERALFS	FINE-LOAMY	25	30	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	735	38.50587476000	-113.26825582000	HAPLOXERALFS	LOAMY-SKELETAL	24	48	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	454	38.49642651000	-113.26054355000	HAPLOXERALFS	LITHIC LOAMY-SKELETAL	22	48	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	455	38.50122180000	-113.26462797000	HAPLOXERALFS	LITHIC LOAMY-SKELETAL	31	44	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	736	38.50012779000	-113.26420594000	HAPLOXERALFS	LITHIC LOAMY-SKELETAL	29	39	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	734	38.49587473000	-113.26240249000	HAPLOXERALFS	LOAMY-SKELETAL	34	43	60	19	LOAMY-SKELETAL	ARGIXEROLLS
Millford_north	462	38.50444187000	-113.23959634000	HAPLOXEREPTS	LOAMY-SKELETAL	30	21	60	19	LOAMY-SKELETAL	ARGIXEROLLS
